lat,lon,municipio
-9.25604027064121,-35.4999584116492,Passo de Camaragibe
-20.33010777550315,-43.99211541741039,Moeda
-18.577113469049678,-48.222047399193066,Araguari
-22.677515602260453,-55.13209523166241,Laguna Carapã
-26.926020396804713,-50.44622787563087,Santa Cecília
-28.131040045819333,-54.739423881108614,Cerro Largo
-6.960050033156461,-41.698268941071284,Dom Expedito Lopes
-28.23147922291463,-48.83441270876283,Imaruí
-5.5161613940223955,-38.24087817006445,Alto Santo
-13.688299609878676,-57.930953348576196,Campo Novo do Parecis
-3.6216116038066044,-44.26269032018666,Cantanhede
-16.182877933421874,-54.904224747012236,Juscimeira
-22.786866672552968,-46.0747809550924,Camanducaia
-25.52433633137051,-52.02087721823974,Candói
-4.125778028466817,-38.84202171284971,Palmácia
-14.485840699111769,-47.422890367859566,São João d'Aliança
-8.729272832976186,-35.48184971034892,Água Preta
-4.153038221047086,-43.813487811590605,Timbiras
-4.522553671426977,-44.97657031306552,Lago do Junco
-6.790279011099137,-40.7180975820343,Pio IX
-7.286483547792875,-38.18641932317159,Itaporanga
-12.840872597327099,-42.12866431574281,Novo Horizonte
-21.288685099671543,-49.653283445580875,Adolfo
-8.472115146458194,-39.59107318272791,Orocó
-28.8267343477046,-49.254224238041225,Balneário Rincão
-5.361117832425987,-38.0272366367033,Tabuleiro do Norte
-22.785148390667995,-43.365304386030715,São João de Meriti
-13.997030757078834,-49.39443968315803,Mara Rosa
-13.037262687678854,-56.167455255570616,Lucas do Rio Verde
-14.374608040964276,-53.12838090114024,Campinápolis
-23.582914696864552,-49.57195843641216,Barão de Antonina
-27.733480957555447,-48.93602693595452,Águas Mornas
-18.70067943328867,-51.131177178707695,Caçu
-21.51977743548606,-42.437849952197034,Recreio
-15.83919655541287,-58.3252925613276,Glória D'Oeste
-10.359271956472627,-38.452749942532876,Novo Triunfo
-15.851006112588596,-54.18601876695502,Poxoréu
-23.471494551840614,-49.05416159930268,Itaí
-22.953195925275093,-47.307329064197056,Monte Mor
-4.387728569070649,-40.97510905730856,Croatá
-20.680719869089387,-42.34690420926176,Fervedouro
-14.891687535210552,-39.814772912335194,Santa Cruz da Vitória
-23.62088713550022,-47.01470525189315,Vargem Grande Paulista
-23.348693260157127,-51.58449397528366,Sabáudia
-26.727351946403395,-48.891081687765364,Luiz Alves
-21.183229066631945,-43.957817173275494,Barroso
-13.468638829438358,-40.92082220890726,Iramaia
-18.78342576285877,-41.96355369378648,Governador Valadares
-19.530198882038565,-51.39275741933169,Paranaíba
-10.550012314700943,-48.9733317734561,Nova Rosalândia
-24.015597317486485,-46.52271984687775,Praia Grande
-23.75976459158061,-46.030021617537976,Bertioga
-8.282815211834565,-41.82147608972225,Campo Alegre do Fidalgo
-21.342414860144576,-42.674057072387285,Cataguases
-28.24301870023673,-54.65656652274975,Mato Queimado
-24.43848217217743,-50.74191081418545,Imbaú
-7.429061555929466,-36.862409894863774,São José dos Cordeiros
-3.875981162521362,-38.45759891818228,Eusébio
-4.9994977090736965,-44.22150232971485,Governador Archer
-8.1291807944131,-39.089814927070705,Salgueiro
-23.106069899432672,-47.20250049664689,Indaiatuba
-6.764509644906988,-41.26342238791782,São Luis do Piauí
-26.803514156681175,-51.353131529446145,Macieira
-21.44947823726085,-47.032967775757484,Mococa
-21.825873125560776,-43.13209847028309,Pequeri
-22.16972647781095,-42.93252261847077,São José do Vale do Rio Preto
-12.171034220133896,-47.30367348696365,Conceição do Tocantins
-26.03342082487365,-52.209281879284575,Mangueirinha
-7.050476338225381,-37.9753073661101,Coremas
-16.182458954464984,-40.313728882066144,Jacinto
-22.818531682126476,-48.69689951416222,Pratânia
-27.776354677691405,-50.93193513840242,Cerro Negro
-8.64999327948904,-37.12266790251496,Buíque
-5.7605001453358,-36.39210518254558,Fernando Pedroza
-26.885765665474597,-49.097307463943665,Blumenau
-3.854335137203649,-32.42409009896573,Fernando de Noronha
-10.562272033948474,-38.037636838378674,Adustina
-3.3461016898838887,-43.95590952044186,Presidente Vargas
-24.64547082177295,-51.25326315755973,Cândido de Abreu
-8.603212401791298,-35.81696403152857,Belém de Maria
-29.457779299967587,-51.535434012056676,Salvador do Sul
-7.599829131329708,-37.892102259194736,Tavares
-15.761453417461322,-40.70234249454427,Mata Verde
-5.818825268329593,-42.27299125508813,São Miguel da Baixa Grande
-3.09521871079663,-60.47968724500454,Iranduba
-20.347320790784153,-41.93940220437384,Manhumirim
-15.377062048649703,-57.77917724937332,Lambari D'Oeste
-23.711215946758646,-55.355964374077864,Paranhos
-27.87977597156897,-49.13875010484178,Anitápolis
-22.444588311529273,-48.16443708665813,Torrinha
-19.85131458558747,-43.77917336208323,Sabará
-9.171655100848692,-42.53549221376356,São Lourenço do Piauí
-18.34358580453247,-47.7809258856665,Três Ranchos
-7.491924645512654,-38.4039030093778,Ibiara
-23.875216249033603,-50.60464166890311,Sapopema
-23.903520161823295,-50.06131107135963,Pinhalão
-6.632213819386878,-44.18064636924235,Pastos Bons
-3.2034500097876895,-47.60315145647766,Paragominas
-9.64738368070345,-47.49599499550298,Rio Sono
-21.370818021441426,-41.94926453867637,São José de Ubá
-11.258736126893272,-37.779185445651294,Itabaianinha
-24.687840310288934,-53.08691232627294,Iguatu
-27.81354340689008,-54.056208238740034,Alegria
-23.4679839365029,-50.07694959736235,Guapirama
-7.656540622611527,-41.87137290470887,Campinas do Piauí
-15.344758468772062,-54.958077625908516,Campo Verde
-27.651968889155878,-51.308241483805936,Celso Ramos
-15.914474632648474,-51.579918171613436,Montes Claros de Goiás
-20.060799685940548,-47.44089064629389,Rifaina
-22.93835378877669,-46.55594757005952,Bragança Paulista
-20.397398018537018,-44.77594198567068,Cláudio
-5.887034722706718,-39.26616581714817,Deputado Irapuan Pinheiro
-27.090412928529528,-51.50563310126526,Luzerna
-9.557429314248477,-36.491775567440506,Belém
-21.024663307384156,-44.19662414664255,Coronel Xavier Chaves
-11.527675994984019,-54.31644728262159,União do Sul
-23.253655996629316,-45.52614378875477,Redenção da Serra
-29.589125280873382,-51.83853819770882,Fazenda Vilanova
-5.986445049490157,-38.30868407038312,Ereré
-28.71732859455218,-51.299250393474345,Ipê
-5.629805372562523,-50.01696869165356,Marabá
-8.91786797220708,-41.922499844430476,Dom Inocêncio
-5.610998958479806,-38.52502426839847,Jaguaribara
-7.860986482597395,-35.592385195000254,João Alfredo
-0.7427434458865462,-47.86388329329015,Curuçá
-26.921955586095926,-53.61965219064573,Santa Helena
-6.256318848090366,-35.34036135887795,Jundiá
-15.096682751280635,-54.2199543539733,Primavera do Leste
-4.0058958022605315,-40.6855889751418,Pacujá
-27.76311753251046,-49.909163037848515,Bocaina do Sul
-23.856375452538213,-47.72812859386855,Pilar do Sul
-3.23960059803732,-39.78518490493025,Amontada
-27.587007873314665,-51.67397343853641,Machadinho
-6.790742793270939,-35.495880237856355,Pirpirituba
-17.901228927005008,-50.14791572887697,Porteirão
-4.682126275678647,-44.30624111563129,Capinzal do Norte
-21.316776352577666,-51.73713191301337,Santa Mercedes
-23.959237815144967,-46.48824723580896,São Vicente
-4.255217742413529,-41.30989672078777,Domingos Mourão
-22.827483060283072,-42.21801086689384,Iguaba Grande
-19.170198129421085,-41.456717959587024,Conselheiro Pena
-27.567682364926874,-52.41721019599558,Barão de Cotegipe
-16.718634776778778,-42.82101615794591,Cristália
-19.602467280407865,-48.34091478258494,Veríssimo
-7.131734532379659,-34.92194662763562,Bayeux
-20.23780999600669,-41.94029533061643,Reduto
-20.83776523785765,-40.77243594876565,Piúma
-14.507091008433939,-56.859341617121714,Arenápolis
-9.143652485570625,-35.40688124396674,Porto de Pedras
-19.169050350877836,-54.482713791846194,São Gabriel do Oeste
-10.636381779658443,-49.312408448484284,Cristalândia
-6.672738372944026,-41.68601884084296,Inhuma
-25.674400794028443,-53.5435280777054,Realeza
-21.91613667316985,-49.58841477876621,Guarantã
-20.837928574531308,-49.97500241912708,Macaubal
-20.06662125387933,-49.46342141711723,Paulo de Faria
-7.645249933447547,-36.63416312105859,Coxixola
-6.151735428388199,-50.4897693328036,Parauapebas
-5.718470368451464,-47.32477452590848,Governador Edison Lobão
-13.140051721259388,-40.67532109572892,Marcionílio Souza
-18.390204277994922,-44.17239113273257,Santo Hipólito
-21.949764220284326,-51.22388871962759,Caiabu
-6.977120734903255,-36.24907530526201,Olivedos
-22.625223705375834,-50.212734810686584,Platina
-27.453449599744378,-49.538869915750375,Ituporanga
-18.757897828044612,-49.27187533589717,Canápolis
-14.573409341629803,-43.12728486875695,Sebastião Laranjeiras
-3.3753238119924127,-43.61845522485929,São Benedito do Rio Preto
-29.033687301552657,-52.14288832324298,Putinga
-7.055393499210853,-35.197128482304535,Sapé
-22.786298701491337,-45.84855702031456,Sapucaí-Mirim
-9.127812693456866,-37.363703886800046,Ouro Branco
-11.54110282265205,-40.315682490339945,Várzea do Poço
-7.5967516161876265,-42.33266526509345,São Miguel do Fidalgo
-7.183177228952812,-41.06532431926594,Campo Grande do Piauí
-20.5222411816161,-44.42270985416716,Piracema
-22.825232464666858,-46.28965555514219,Extrema
-12.193076440066593,-39.03398953570652,Feira de Santana
-25.290296550077397,-52.12829443640547,Cantagalo
-27.689265201741616,-52.99030752476381,Constantina
-7.537773665166058,-38.16792360767699,Curral Velho
-21.46857089993766,-43.143909838517715,Rio Novo
-8.14404152036232,-35.14629532898485,Moreno
-12.747736928641437,-48.64548505139769,Jaú do Tocantins
-22.583503963005963,-42.964015623945315,Guapimirim
-14.01255182900073,-39.16418599471529,Camamu
-27.58272661263113,-49.556383499873384,Chapadão do Lageado
-6.3524589793277135,-42.49045768279996,Regeneração
-14.054873226213063,-39.726504681368766,Ipiaú
-15.468284847478888,-39.69047434678799,Pau Brasil
-29.02051518176194,-54.003496655909665,Tupanciretã
-2.854661740238692,-42.61093163978996,Paulino Neves
-15.177268247854446,-44.12500813352655,Itacarambi
-7.209450794652229,-37.090410929672416,Cacimbas
-10.331591639696581,-62.987229813743056,Cacaulândia
-29.26236817442445,-50.00306529006792,Mampituba
-19.419945183450153,-41.69543537137167,Alvarenga
-27.931150791031797,-52.41856190358927,Ipiranga do Sul
-22.712985926170234,-51.89782410238295,Santa Inês
-21.33145158586958,-42.80105571057954,Dona Euzébia
-17.317948021050032,-51.18987090046119,Montividiu
-26.163059411089048,-53.552978997235584,Bom Jesus do Sul
-22.078619961937868,-45.66441935277071,Careaçu
-22.03229160329257,-48.34515091472275,Trabiju
-22.659662071062293,-51.96774281829925,Itaguajé
-12.603191315391733,-40.88478218781705,Ibiquera
-13.660143123901875,-39.17409246443129,Nilo Peçanha
-8.012462642713535,-35.54630204751579,Passira
-12.42491457345804,-41.33726384895541,Lençóis
-18.347889649073508,-42.59262873575564,São Pedro do Suaçuí
-23.46824374151244,-51.86706303945824,Sarandi
-14.96599764591934,-58.963065648572254,Vale de São Domingos
-25.76174063384723,-48.554591167361444,Matinhos
-5.118516488728315,-67.33747163748187,Carauari
-28.13081402915167,-52.75918716308941,Coqueiros do Sul
-6.283823005149781,-35.395711134543376,Passagem
-6.643332001584318,-35.93008682628682,Damião
-20.531235449898915,-49.6464736913148,Tanabi
-26.094788156364256,-49.683484987479645,Rio Negro
-6.429877667705929,-35.80903220915887,Monte das Gameleiras
-16.81876669640278,-50.372930626097286,São João da Paraúna
-23.128811260958066,-52.834860557924124,Amaporã
-19.437252185179723,-44.25345982716391,Sete Lagoas
-9.012406581085227,-47.87922005881252,Bom Jesus do Tocantins
-9.416342740924723,-48.68376225400361,Miranorte
-22.611168716408706,-46.52439860375319,Socorro
-23.810766110467945,-54.53806896679023,Japorã
-13.467235422161979,-45.39586282305143,Correntina
-28.49269943716354,-49.328277464374864,Urussanga
-26.344640902073394,-52.357871763579375,Clevelândia
-13.579846019200172,-59.19305440649616,Campos de Júlio
-14.784848814665361,-42.322285835138835,Jacaraci
-12.873638096278595,-38.51458637032216,Salvador
-29.701012584463534,-51.24867414473942,Portão
-9.930564126565585,-44.81288921344125,Riacho Frio
-20.02890177043802,-43.47513477382363,Santa Bárbara
-22.737984017461642,-50.76906059450369,Cruzália
-28.129956583792147,-52.90764178642276,Almirante Tamandaré do Sul
-22.182923126210753,-44.26150666276208,Passa Vinte
-12.8922312921828,-38.65496428125394,Itaparica
-29.321363936700077,-51.50317664670043,Carlos Barbosa
-9.578140195902854,-35.84547244994164,Satuba
-19.55758249052319,-44.50425150082871,Fortuna de Minas
-11.50304213314472,-39.41669533929846,Retirolândia
-9.850561802341062,-48.29095225807155,Lajeado
-27.47214025068253,-49.25722236111267,Leoberto Leal
-19.63639708098994,-46.972145981348355,Araxá
-5.92359027882278,-37.96643219873588,Riacho da Cruz
-1.3873373662563073,-47.30228049378821,Bonito
-20.07548971930999,-43.40778711444696,Catas Altas
-6.069645326833218,-49.245435287928466,Eldorado do Carajás
-20.74616860859011,-48.5888647427917,Colina
-11.201583088900431,-51.82363386826014,Canabrava do Norte
-29.066187545890116,-55.77499343967143,Maçambará
-22.50649127482327,-43.4692409024443,Miguel Pereira
-23.911072018495915,-51.180256389689355,Mauá da Serra
-6.553298657209281,-36.54880303453573,Carnaúba dos Dantas
-21.113857858686057,-50.57449809284505,Araçatuba
-9.390372241031152,-36.15781424069135,Cajueiro
-15.355082379824749,-41.269495004490565,Cândido Sales
-29.168133414929276,-52.12641768701063,Coqueiro Baixo
-30.175737029025612,-53.619823685337124,São Sepé
-23.854301172827437,-46.8306525985278,Embu-Guaçu
-23.46509843602527,-52.12215106268044,Paiçandu
-26.774777465797875,-53.05109629085047,Modelo
-7.355000232710121,-35.21364568476663,Juripiranga
-22.000926264143597,-45.37769652657921,Lambari
-20.867798948156725,-47.57477372797823,Batatais
-7.850019546442372,-39.3815693494921,Serrita
-3.881033614508693,-42.546047479880144,Campo Largo do Piauí
-23.75978549883507,-52.26972982704022,Engenheiro Beltrão
-5.001176486934698,-37.046253655296574,Areia Branca
-21.555615754701563,-42.19287912915815,Santo Antônio de Pádua
-19.817153729406527,-43.32137035851874,São Gonçalo do Rio Abaixo
-6.28782886228322,-35.21383818717614,Goianinha
-8.110397974022645,-41.14504618939191,Paulistana
-7.596312955315024,-35.09867745237025,Condado
-5.7779110751120495,-38.33823996539962,Iracema
-30.30526673212316,-54.36542521075989,São Gabriel
-20.632124696686674,-42.86246372300868,Teixeiras
-4.186576157727294,-47.89811162920539,Dom Eliseu
-10.468751165545223,-37.036344267099764,Capela
-20.962208029006735,-41.18399020359498,Atílio Vivácqua
-20.836185700867414,-43.9380173569733,Casa Grande
-27.1732563314502,-48.517487094225075,Bombinhas
-5.586901532585888,-39.433478867113095,Senador Pompeu
-26.01600764342463,-53.47802587094814,Pinhal de São Bento
-24.70146276419544,-52.211917419310666,Mato Rico
-20.555175189973834,-43.020707169318875,Guaraciaba
-19.58494968849163,-41.557151270759164,Pocrane
-16.643550882941668,-49.27378453122226,Goiânia
-23.022538052539222,-54.02566574521984,Naviraí
-27.852108033320427,-52.18054156905375,Getúlio Vargas
-18.91576837476467,-43.90112224093714,Santana de Pirapama
-16.111689805602545,-49.31584444520384,Petrolina de Goiás
-6.214360332780244,-38.47428242936862,São Miguel
-4.715227349442975,-68.40625522160461,Jutaí
-15.425301316840828,-42.86416404786136,Mato Verde
-8.750282146474493,-36.32186834938066,Calçado
-10.68246773568443,-37.03545164951959,Rosário do Catete
-10.72320978887726,-40.136914882743135,Filadélfia
-7.736975191368619,-50.12362229656795,Pau D'Arco
-22.87087966501171,-49.96076066811106,Salto Grande
-13.008296616954068,-39.22662129957545,Santo Antônio de Jesus
-21.275957980191617,-47.31029385278858,Cajuru
-18.21825306271065,-47.7471341611445,Ouvidor
-3.9386276544783887,-45.259219720876686,Satubinha
-29.635580735272736,-50.20839543222466,Maquiné
-24.50493338453913,-53.02166696380371,Ubiratã
-29.47405501905362,-51.42685369634151,Tupandi
-11.95001911809307,-42.10949348618071,Barra do Mendes
-19.834798860525765,-40.41786716354896,Ibiraçu
-26.729236448823478,-52.71798207873816,Quilombo
-9.629524081298124,-67.69843023016641,Porto Acre
-23.931180542085418,-52.326673001008494,Peabiru
-17.99379130562555,-43.610796011763085,Diamantina
-25.156078754273235,-54.35821175852569,Itaipulândia
-27.283436663488228,-51.68188570927255,Ouro
-21.74766130917149,-41.40409215780555,Campos dos Goytacazes
-9.478807702403895,-49.31125314636035,Abreulândia
-17.477064482488778,-49.963826512626035,Edéia
-24.190571870034802,-54.23119942295457,Guaíra
-4.786838694580182,-44.9117637207824,Poção de Pedras
-23.279287991712696,-45.71060041609832,Jambeiro
-21.495565626990107,-51.27421360101102,Pacaembu
-20.766111249748732,-41.190996674175196,Cachoeiro de Itapemirim
-9.889320958216784,-36.662888593259694,Feira Grande
-10.873093593548155,-39.451410826686704,Nordestina
-27.234583779439927,-48.80235247055214,Canelinha
-23.314170731330183,-46.73575038268789,Franco da Rocha
-29.42965072263745,-55.558211099556644,Manoel Viana
-27.03010923649374,-53.031411837622905,São Carlos
-4.9146729517035,-40.044588545633744,Monsenhor Tabosa
-12.956568843520378,-39.39175440848092,Varzedo
-4.482964415424061,-38.7134630199436,Aracoiaba
-10.67289106281539,-37.28779186588337,Malhador
-24.71308831242453,-54.22207782365355,Entre Rios do Oeste
-29.915894018444174,-50.267531134622715,Osório
-15.180553540736394,-49.876353684244926,Rubiataba
-5.935838067277517,-38.05115144218831,Taboleiro Grande
-3.848576312787269,-43.45382623810101,Chapadinha
-7.686583588290338,-37.26285867950668,Tuparetama
-28.403879080450405,-54.06033686554776,Coronel Barros
-25.713207864231116,-52.60436881533813,Saudade do Iguaçu
-2.8772079041471024,-44.941541387164534,São Vicente Ferrer
-27.09255089035467,-51.369936736358305,Ibicaré
-20.29167909844599,-45.8870504197552,Doresópolis
-18.250796318265817,-40.51425737927418,Ponto Belo
-30.922686442046807,-51.7884441030519,Camaquã
-8.612472694563278,-35.393084661845386,Gameleira
-20.033985345980682,-42.25429873455524,Vermelho Novo
-27.03781479694627,-50.87243224549903,Fraiburgo
-13.145252036663777,-48.73156723318399,Montividiu do Norte
-23.042436488246004,-53.521469021705336,Querência do Norte
-7.927755731185667,-42.61356379399133,Ribeira do Piauí
-27.031507279812658,-52.05246609804924,Lindóia do Sul
-15.284478912520937,-47.7503673077367,Planaltina
-25.352747343029645,-52.78712323638996,Espigão Alto do Iguaçu
-22.117149126702643,-45.03428477830928,São Lourenço
-30.41737106395885,-51.7984935306708,Barão do Triunfo
-13.869823003639222,-51.1484462321138,Cocalinho
-11.042284918737806,-38.003151576502106,Tobias Barreto
-27.7032926493176,-51.92986395558893,Carlos Gomes
-22.208912182135858,-55.96145511602525,Antônio João
-13.506862246837073,-38.98342849483828,Cairu
-19.279769374718718,-45.603072799136825,Quartel Geral
-15.908449156496125,-43.89526830039851,São João da Ponte
-4.7729628533300215,-40.74623240186251,Ararendá
-6.961968174563599,-35.522213727373035,Alagoinha
-11.123051204489917,-41.019918306811576,Várzea Nova
-19.052635029113333,-42.45074354659948,Açucena
-5.057160951405015,-47.829783388174384,Cidelândia
-7.925300364721851,-43.33723143625446,Pavussu
-6.9007664956997266,-35.16865013439337,Capim
-6.918525047541792,-41.038026551087945,Monsenhor Hipólito
-2.6685466318590527,-43.57546357589022,Humberto de Campos
-17.814975262307644,-41.76934410373402,Poté
-23.606825274693513,-48.442034607666635,Campina do Monte Alegre
-27.213002750986785,-52.48786858241491,Paial
-28.61639643114418,-52.2212572128711,Camargo
-17.07852223236131,-43.62061463556961,Guaraciama
-16.290579770125984,-48.972886035064974,Anápolis
-22.475089713181468,-47.5213396091173,Santa Gertrudes
-21.96394146811294,-43.69446874962153,Santa Bárbara do Monte Verde
-29.64760436445321,-51.18821132417638,Estância Velha
-12.479855178858394,-44.15564841485673,Tabocas do Brejo Velho
-6.569747443501596,-39.09319234150403,Cedro
-7.451276976458544,-36.49404332236957,São João do Cariri
-21.41761328058984,-41.135169740903045,São Francisco de Itabapoana
-19.65760028850931,-52.02182508564692,Inocência
-30.81705922742714,-53.176886397355275,Santana da Boa Vista
-23.9025579650726,-53.94884371913851,Altônia
-21.80097461291732,-51.47215592753718,Emilianópolis
-17.24450886933376,-53.069011918037006,Santa Rita do Araguaia
-20.863136009215754,-50.07945800793474,Monções
-21.355647219057683,-46.51651402798326,Muzambinho
-5.388736238703956,-47.144729149282675,Senador La Rocque
-7.656367904960998,-39.96512485813424,Bodocó
-23.71417925904493,-53.79750718943953,Esperança Nova
-7.2635534262477135,-35.965658862039945,Campina Grande
-20.940486294906503,-50.11126610499074,Turiúba
-17.692873116102295,-42.491958855862,Capelinha
-9.24974350479021,-35.634183633093016,São Luís do Quitunde
-22.121084615402694,-47.67795534865884,Analândia
-19.59187829869388,-45.808317102453366,Estrela do Indaiá
-21.79301334301947,-51.83833803645585,Presidente Venceslau
-7.555740045467475,-38.92125772909422,Brejo Santo
-28.416345927366795,-51.8125521840817,David Canabarro
-23.639657616608606,-45.48810339092269,Caraguatatuba
-22.670893602133265,-49.432948250914656,Espírito Santo do Turvo
-17.551005393170048,-47.76822854267041,Campo Alegre de Goiás
-5.261044776971267,-43.98465050821823,Senador Alexandre Costa
-19.557868574766303,-46.59575667044937,Ibiá
-26.759973575437776,-53.1981128279142,Maravilha
-19.945138659877724,-42.10660424517437,Santa Bárbara do Leste
-22.192488199459408,-46.79331841663354,Espírito Santo do Pinhal
-7.774098293466366,-36.50248319835686,Caraúbas
-9.04518629869877,-44.105426508837596,Santa Luz
-23.92300927677301,-53.365021658030116,Perobal
-21.096958335364125,-46.22593565688451,Conceição da Aparecida
-20.38154460249225,-45.69391675896284,Pains
-29.548172562356445,-51.55028293843717,Maratá
-26.71153346211527,-52.27875795522703,Ouro Verde
-7.182814203242233,-39.28616476937369,Juazeiro do Norte
-21.884975695991688,-45.79967814812791,Turvolândia
-10.222466202005942,-37.21929223847986,Graccho Cardoso
-12.741119702471025,-42.72228870709746,Boquira
-23.29666810232815,-50.085638606095394,Santo Antônio da Platina
-19.717667458181797,-43.46864166586827,Bom Jesus do Amparo
-0.2628410480459565,-50.72590506778536,Afuá
-25.518349631815553,-48.85602206050133,Morretes
-23.77332571077368,-51.28361849475611,Marilândia do Sul
-22.237039508881512,-45.68275715271856,Santa Rita do Sapucaí
-7.907756892169666,-37.09171628523504,Monteiro
-22.294603127158602,-47.83406501960985,Itirapina
-20.424738457360778,-44.059988622788396,Belo Vale
-8.89282344928437,-35.54124155653834,Campestre
-20.704857059757384,-47.72906916584379,Nuporanga
-22.48709265543972,-47.174792424121044,Engenheiro Coelho
-0.3183334562373218,-65.52152908274482,Santa Isabel do Rio Negro
-15.88330278995121,-40.313890391013665,Jordânia
-18.189204708655964,-49.87850481347114,Bom Jesus de Goiás
-20.984578817450544,-48.0644211990062,Pontal
-12.337192503961084,-38.74218570983279,Conceição do Jacuípe
-4.319446352519887,-38.99319549989464,Mulungu
-25.71912353248246,-49.52612149792463,Contenda
-23.645476207512164,-48.123325079269776,Itapetininga
-23.415131233827154,-45.38144812531223,Natividade da Serra
-22.735015183009562,-42.58806702728835,Rio Bonito
-23.580196321441154,-45.8425872558168,Salesópolis
-10.348303530385495,-36.660393246993515,Neópolis
-24.12330842707028,-52.62884842010301,Farol
-2.2529841794210768,-49.51353544942789,Cametá
-24.18864980908839,-48.35882387798021,Ribeirão Grande
-8.504556729193563,-35.3664602592276,Ribeirão
-20.44252896211692,-49.77462180945208,Cosmorama
-24.799608689769503,-49.84167199474595,Castro
-27.191741290544712,-50.765649653950014,Frei Rogério
-8.962340991180955,-35.53670088066437,Jundiá
-21.48156601747621,-46.3914901872536,Cabo Verde
-20.931535125575273,-49.4376199748983,Bady Bassitt
-5.19399777853231,-35.737197397146325,São Miguel do Gostoso
-15.89646916588716,-44.86128929241272,São Francisco
-6.248246337631951,-36.00648923546807,Santa Cruz
-23.37360919278747,-53.5856186627633,Icaraíma
-22.754747048478258,-46.888554691349874,Pedreira
-14.891893182504385,-44.22771972668315,São João das Missões
-7.458595334491438,-38.08081111044067,Pedra Branca
-16.486351988830375,-46.19038948151744,Bonfinópolis de Minas
-21.67908667959506,-42.363931774645486,Pirapetinga
-8.170487754325208,-37.67933798939466,Custódia
-23.219272434306113,-46.82490857175992,Várzea Paulista
-20.48258274534558,-47.77524699058151,Guará
-21.672611551921086,-50.35084927695067,Luiziânia
-22.816914624722408,-50.80242449832126,Pedrinhas Paulista
-6.524236197316256,-35.75506389885991,Araruna
-11.410247522559757,-42.60520848034152,Gentio do Ouro
-12.899945973489618,-39.797585945122854,Milagres
-14.876683188924227,-49.05517332048667,Santa Rita do Novo Destino
-10.293863147254852,-55.33817828067184,Nova Guarita
-7.526504584068984,-37.27416898180042,São José do Egito
-21.04911355485293,-50.200220901773065,Buritama
-6.940736909051087,-41.49505029128342,Santana do Piauí
-6.147192583658331,-35.505041454741836,Lagoa Salgada
-23.012190621572113,-47.86567249841962,Laranjal Paulista
-4.210628253840892,-44.39583873789214,Alto Alegre do Maranhão
-1.8709859682433052,-45.01747909081523,Serrano do Maranhão
-20.485956041556886,-41.69262257556999,Ibitirama
-22.813334752715324,-50.076924762142006,Ibirarema
-21.674923918736784,-44.613943091577056,Minduri
-21.193999470109194,-49.57024586293655,Mendonça
-7.689910350901784,-36.04671160769479,Alcantil
-27.941328811581844,-52.89630222215375,Sarandi
-7.265638122708226,-41.877655499359875,Wall Ferraz
-28.656086080562055,-53.83759965342993,Boa Vista do Cadeado
-14.40498107300313,-39.98800646491578,Dário Meira
-15.67400003173694,-40.26910251096478,Maiquinique
-20.94504177186094,-49.581162484540755,Jaci
-11.579049488719951,-41.915124965563294,Ibititá
-28.20481620603866,-55.07971267461795,Dezesseis de Novembro
-11.434911368758273,-38.35479155279349,Olindina
-27.963630417644733,-50.0721352946118,Painel
-23.099624336417545,-47.78812997493172,Jumirim
-9.170209669779434,-63.04494130636646,Itapuã do Oeste
-19.600699855454973,-43.299785026598485,Itabira
-21.710404379270912,-46.22148743658338,Campestre
-6.15246819642858,-35.60004827846742,Januário Cicco
-27.786659528782437,-52.54716945828171,Jacutinga
-7.744980143817731,-43.87721082772158,Bertolínia
-17.46923111455741,-39.40955626195783,Alcobaça
-18.98374295119638,-42.01920397703364,Alpercata
-4.16702745718403,-45.50281311735528,Altamira do Maranhão
-6.772978656703908,-50.430154953375144,Água Azul do Norte
-5.980852811226548,-37.7093456585513,Olho d'Água do Borges
-10.244918287383536,-36.80311545526917,Propriá
-18.633916622752647,-43.578097001825874,Presidente Kubitschek
-19.85234265446425,-44.973954740982336,Nova Serrana
-9.240251461679625,-41.336482050490766,Casa Nova
-12.267301661978289,-38.61512544931529,Teodoro Sampaio
-13.277058247126652,-43.29335566498267,Bom Jesus da Lapa
-18.71245298547991,-41.50698845099462,Divino das Laranjeiras
-28.86524006261825,-53.46150178514805,Boa Vista do Incra
-26.668524103173755,-53.425105539895796,Barra Bonita
-18.461264815753214,-43.046879090644076,Materlândia
-7.653731423751858,-38.0049868164741,Princesa Isabel
-21.85549628643111,-47.2501343892501,Santa Cruz das Palmeiras
-27.24026986502486,-53.89343958146957,Derrubadas
-22.981759125324107,-51.987237979410075,Lobato
-27.31209730451993,-49.81141612612146,Trombudo Central
-5.087206489019949,-37.863907070028496,Quixeré
-5.926858521354021,-35.42876573018377,Macaíba
-27.603965236544568,-51.81576497956875,Maximiliano de Almeida
-19.13114163583841,-44.92358471067014,Pompéu
-21.91101062426799,-45.59435018157352,São Gonçalo do Sapucaí
-16.60172569144225,-49.00972712625819,Bonfinópolis
-20.450657543643185,-50.52510619263517,Pontalinda
-21.178162691557443,-44.93384306501836,Ijaci
-27.387489025320377,-52.30237692803895,Aratiba
-11.964750328305522,-40.15277460685448,Baixa Grande
-15.419123266549256,-43.149588703901365,Pai Pedro
