lat,lon,altitude
-5.86840058160811,-38.3980178868202,637.655658
-5.928139399772399,-38.230755786369,174.187233
-5.775260172470579,-38.342998874595,146.07432
-5.78704001297888,-38.2318353423024,118.766233
-6.91361642399393,-37.9402418345222,223.205796
-6.40068979552688,-38.1450551138082,278.615355
-6.27861138409533,-37.7765529716938,426.643753
-6.245198191032111,-37.729935495398,237.002706
-6.05546620547799,-37.8607593268451,208.701143
-6.32059529581249,-37.6417955757063,230.374998
-5.16326088554994,-38.6501423156353,75.757022
-5.16931877631088,-38.6011373082154,66.792295
-5.14080101199781,-38.5719478735811,64.350415
-5.46749901573696,-38.4098868667971,80.402018
-5.64207467525759,-38.2562246764971,76.999705
-5.4084773375048,-38.3710795228163,54.643332
-5.24334466465853,-38.4928772645659,85.094724
-5.42598432003495,-38.357397819222,51.32594999999999
-5.28476841837824,-38.3622075422374,70.496413
-5.42911734264987,-38.2826329679512,64.568469
-5.12959178236336,-38.2413871005839,44.686484
-5.01194146156211,-38.7304325585644,172.013444
-4.85299606856662,-38.7389183510574,173.723297
-4.94221622696577,-38.6217266291882,165.033556
-4.97543759431481,-38.5713952791958,151.68373
-4.80188917469675,-38.7477027691551,181.994053
-4.69512335651152,-38.6964363054969,100.89013
-4.75517729568396,-38.5636589694773,93.010825
-4.5558780306725,-38.6674309017633,133.110849
-4.64187722757116,-38.5508407633711,104.781385
-4.53334987465471,-38.5454826877382,101.210853
-4.96319268529053,-38.5297937621175,131.41929
-4.88323597062204,-38.454501443491,96.404959
-4.80786621203715,-38.5085152844898,113.996572
-4.68767211329809,-38.2145175428256,97.792766
-4.58173290909414,-38.3536457931035,75.472459
-5.64025763688351,-38.1252673044659,186.667024
-5.45153038574771,-38.1199496142755,125.820355
-5.22647313270547,-38.1956863284464,33.079224
-5.38819181846568,-38.0200206648674,82.06775
-5.70435142072181,-37.6949014529377,51.509881
-4.98766935015348,-38.2071399711317,64.336673
-5.07083190105526,-38.0633162565824,29.997644
-4.85620638710003,-38.1627184215903,46.995478
-4.92500976715537,-38.0902155179482,69.759653
-5.03516265573822,-38.0065266171867,27.115129
-4.99702329251105,-38.0078051796604,24.20957
-5.07612014511565,-37.916012554641,132.372658
-4.61731151554612,-38.0889307608887,60.972278
-4.58570869330914,-38.0264383972689,48.722348
-4.655525055001,-37.949626569371,58.681748
-4.89997150192464,-37.8762817819111,19.445828
-4.84434773547458,-37.8795209581873,18.228209
-4.82198707187712,-37.7573587364425,13.216249
-4.78982014010441,-37.7441439563363,19.188463
-4.77113160649009,-37.7630735818107,29.836155
-4.70372944903165,-37.7802544816051,18.471167
-4.60411606947349,-37.883638373934,41.759924
-4.63111273163877,-37.8282978721864,7.448122999999999
-4.57830637368179,-37.8742384441097,37.763264
-11.5627625010583,-37.5161845128075,44.747555
-11.4646191005002,-37.3674520063295,9.406998
-10.068209347393,-37.3047547472461,159.095235
-10.484069583555,-37.0907302888296,184.384482
-10.5898540448426,-37.0314942172938,143.841211
-10.4188601029564,-37.0452495361597,163.814879
-10.0122418052002,-36.9596803776497,21.784437
-9.8115647376839,-37.3175708256995,27.12954
-9.56337318355958,-36.9896118060828,184.113126
-9.40183907104165,-36.7170818276157,317.887747
-10.0534214200052,-36.0534005730531,9.682391
-9.52816642243313,-36.0635003323928,150.163257
-8.98772453804095,-37.4884885481842,437.24669
-9.02263023131275,-37.0533041294561,416.250138
-8.86005757218125,-36.9411982488932,428.577758
-8.72329418916035,-37.5161735507709,452.343443
-8.58987295193152,-37.2483440350442,754.170595
-8.31660358314347,-37.3518960938812,504.6114569999999
-8.53356657690277,-37.1230621140268,802.005313
-8.65099751166858,-37.0306643665069,469.015508
-8.52761906340498,-37.0138570366352,598.480786
-8.27785184044066,-37.1738471153364,577.121986
-9.26620036265464,-36.706090922434,694.154576
-9.32344855344688,-36.6373608742487,485.997323
-9.27651809741936,-36.6163973276103,540.851045
-9.01095363112111,-36.7597316855972,757.0970559999998
-8.95839402193836,-36.6199691550868,810.4788649999999
-9.22051314588477,-36.5877937816411,607.937858
-9.14717107141193,-36.5956896967947,527.502937
-9.20044442361184,-36.4780261175404,633.926755
-9.33798569291927,-36.3043072031701,269.916312
-8.7976501404523,-36.4835861650854,688.040251
-9.02902906120186,-36.4217759286339,653.563834
-9.04263454964788,-36.3983560157147,610.500452
-8.74123100442351,-36.8604267640854,496.589534
-8.4879304481039,-36.8954199665971,598.897459
-8.70307676243976,-36.7037330613036,840.2930229999998
-8.6087332881262,-36.6894498442256,758.1401039999998
-8.53609241745572,-36.7223478863407,786.596815
-8.5506818514878,-36.6474808002483,729.521185
-8.40250442494303,-36.8985540803035,632.504756
-8.26742273357069,-36.7070835809999,744.274745
-8.42754429431625,-36.5265222566101,656.681568
-8.38561765399654,-36.4620216281393,636.914905
-8.27849402272338,-36.5753146275084,743.016448
-8.27618876505992,-36.5154012542654,752.978351
-8.20755331662816,-36.4623028688922,663.62679
-8.4755519788929,-36.3363887345474,572.007871
-8.41036948643302,-36.3331010732219,606.019445
-8.22297555815152,-36.3577735708697,636.24902
-8.13356604580994,-37.4572042670287,500.4565309999999
-8.00304877854208,-37.4192848551511,557.633278
-7.91874595430681,-37.4874251205738,584.503534
-7.83263834034693,-37.3797776141822,571.432389
-7.729650902438361,-37.2391283004945,622.432753
-7.68088048674923,-37.2140710855167,617.398206
-7.53461596989805,-37.3718155247406,587.64255
-7.44249254377321,-37.0926328063092,625.482207
-7.51044814183913,-36.9625764094659,666.108215
-8.10643149840582,-36.6413131959629,868.909986
-7.67650007401592,-36.7879624201447,501.331993
-7.60422997044901,-36.8160115055767,537.31945
-8.03053311499728,-36.5705444180746,578.457477
-8.07033453641874,-36.56049952462,836.9396069999999
-8.10019675339069,-36.5039631004243,550.729211
-7.988711904760081,-36.5830640166692,576.354959
-7.911204073684079,-36.6045550215882,551.989609
-8.13601580812892,-36.2927059275184,479.946928
-7.955998659501679,-36.3449864798471,465.177077
-7.84178652753288,-36.3728153174077,522.226033
-7.07632036496007,-36.8343836844033,659.88191
-7.18727047695861,-36.3783659245012,493.3651659999999
-9.27303814348799,-36.1403337938539,197.933878
-9.10152758772279,-36.0730262624605,159.645969
-9.06024465602314,-36.1950817575204,372.059988
-8.81947369699843,-36.2297524262624,597.232005
-8.89168457855307,-36.1036207482779,550.281242
-8.84427942391792,-36.111446243111,523.842054
-8.805256394298,-35.88024249535,312.636595
-8.89223479436566,-35.7424643318821,174.769541
-8.75791490718248,-36.188008715713,722.34759
-8.48978822199573,-36.1695286798123,540.269304
-8.71781488486054,-36.0655424100426,779.853145
-8.65570914032989,-36.1023924000104,673.283984
-8.60046188324178,-36.0456205186544,672.596019
-8.36843372535555,-36.2186378934553,646.217019
-8.42061373975198,-36.1444154528303,601.698026
-8.40560636800085,-35.9997708318112,468.817708
-8.25424677220894,-36.0793578236508,646.014378
-8.20649094154928,-36.0803068952712,671.271872
-8.67596054326082,-35.9587452464555,485.294593
-8.67553506162668,-35.9285002026762,471.5310549999999
-8.62372822293638,-35.909140440122,493.021312
-8.57285161899396,-35.8942218755091,473.331524
-8.50036525449402,-35.9244685278339,401.509638
-8.50204237092737,-35.8881065448621,399.3513340000001
-8.58081967157495,-35.875967347123,458.8146659999999
-8.55797371957816,-35.8322085753353,366.355771
-8.76184458499413,-35.6752342925136,166.491843
-8.59862264590303,-35.765298340943,319.401079
-8.50267730451761,-35.7924068395775,413.038342
-8.37516835067115,-35.8733953032325,707.241236
-8.33431787132761,-35.8138437260773,644.663481
-8.25778220343946,-35.882410995655,527.091569
-9.21162004177049,-35.3363184867038,10.050624
-8.83502205302245,-35.570401844161,82.603902
-8.85463304136876,-35.3321415494103,76.071693
-8.98847650927508,-35.1970712762851,11.271148
-8.54876650549193,-35.6341826107435,235.062409
-8.70588242034676,-35.3424889177595,84.90652099999998
-8.5970252367234,-35.4502426523088,94.834684
-8.34218507462431,-35.6108495365334,666.891409
-8.26725695285213,-35.6342520479548,570.368397
-8.46205623560193,-35.4057492421147,113.926625
-8.44538913147323,-35.3456457722307,117.564586
-8.38227439979098,-35.3240651383407,135.186635
-8.24216549766427,-35.4213318397288,368.200505
-8.76363420281275,-35.31721685926,52.476405
-8.64057642876283,-35.2669816186824,62.193187
-8.52321596440005,-35.2568116712805,135.047346
-8.51630899972327,-35.1237165647852,31.42034
-8.60920379514921,-35.0525289547931,8.043513
-8.21671636220711,-35.2314302155326,343.181534
-8.44171249972562,-35.014953527532,11.886196
-8.09114375607338,-36.2230820530995,440.613131
-8.16909521011559,-36.1989988708968,485.2688640000001
-7.96231221347924,-36.2111784302152,440.058335
-7.96022257792416,-36.1356829670604,412.556779
-8.13629481115996,-36.0592805272491,479.813845
-7.58757930311713,-36.1691217275893,476.60904
-7.85727829914417,-36.0897634182796,474.136125
-8.15455126368131,-35.9252485855978,828.2270729999999
-8.03229770831165,-35.8457759925466,375.724753
-8.01280135968631,-35.908589154149,317.235059
-7.98836822946797,-35.810467752939,339.613618
-7.8743940044028,-35.8596728428212,430.444029
-8.10173988447382,-35.775387516915,411.858255
-7.955495231933571,-35.70898732206,251.148044
-7.7390840658141,-35.795142272886,645.566606
-7.82835959594234,-35.6574001376109,360.041322
-7.779759542052741,-35.6716108596091,498.63562
-7.70085397233273,-35.6700126066687,554.131502
-7.27086316580766,-36.099605000609,466.6970360000001
-7.068561999760449,-36.2013707528416,551.886069
-7.18551088183917,-35.9915070002353,670.991436
-7.30307778180229,-35.7723361529207,409.775562
-7.20109825065955,-35.6451952469981,323.809391
-6.99248432268142,-35.7731339518147,591.92773
-8.12695015947581,-35.3488155277663,180.072342
-8.0569852163763,-35.3880642135426,186.087987
-8.0713674541513,-35.3564093639252,304.525567
-8.01290981440869,-35.4826671709598,136.158251
-7.833075770776469,-35.6096348444947,367.052082
-7.760910870693081,-35.4856115475484,160.635898
-7.65995555639635,-35.5661575918696,524.910705
-7.81757597977647,-35.4135566157708,138.344068
-7.65479867778859,-35.4816082723455,189.273722
-7.66186771921868,-35.4176542960257,211.85931
-8.1103990047361,-35.1854437024554,161.738566
-8.03826449973838,-35.0990518646072,138.979777
-8.1145195730487,-35.0186049500542,54.854682
-7.56828531279543,-35.315583546822,123.136319
-7.66677518291987,-35.1741600256658,91.63627
-7.57314177892755,-35.1674920122086,82.249777
-7.76393845391051,-35.031785384399,131.107136
-7.51713307346633,-35.6136535049174,225.462775
-7.49544206646527,-35.4992473041455,643.6732
-7.36760798050139,-35.4885985362152,67.567668
-7.304060123634379,-35.5573389747467,132.959845
-7.4613096904169,-35.4798103603584,574.411519
-7.51801792353797,-35.3780157789814,330.462046
-7.337699640976731,-35.3806609132892,54.24012199999999
-7.33514453616264,-35.3566202154365,55.13694799999999
-7.5034651616957,-35.1671915937796,61.162685
-7.377789929229869,-35.2404368057508,115.965268
-7.53201716653421,-35.0820996499287,61.456105
-7.04825506628629,-35.1980359316942,106.904695
-6.66113943545632,-37.5557505143499,206.136372
-6.94912771231695,-37.3945437720649,245.314529
-6.62649630145324,-37.5149983662418,186.794172
-6.93634238499806,-36.4059687896173,629.259178
-5.971265965808339,-36.7897197701175,118.489841
-5.808105090447011,-36.7035731539766,80.092309
-5.87180080173708,-36.4361959018883,190.268701
-4.82666866640197,-37.4170037060132,14.785581
-4.81152989546129,-37.2745665210314,14.745252
-4.73938373151263,-37.312456811504,26.24393900000001
-6.58426276972925,-36.1095351895766,450.356402
-6.93666607271671,-35.7560100687688,602.747447
-6.93297181204591,-35.7114449226888,607.354208
-6.34881582568683,-35.7984448477338,188.416338
-6.25322836752852,-35.8308884127278,178.515512
-6.09016835785921,-35.9585895106597,376.083545
-6.780935644599879,-35.5773126348526,341.694203
-6.69385352857166,-35.6368996779615,553.499146
-6.718104575132731,-35.5409296030461,173.187661
-6.892443110698669,-35.4808148350361,79.023017
-6.89712625817332,-35.1969262223637,110.416172
-6.66795416343464,-35.2488485365994,113.494883
-6.82090592785747,-35.1033021482642,15.781368
-6.5974655645623,-35.146128014991,70.032942
-6.10429083096581,-35.5475017378609,119.99053
-5.51875499981912,-36.1959502883124,202.070667
-5.68579662658322,-35.8994582625063,149.941259
-5.651428169422089,-35.5809693524407,39.66274
-8.32503315924979,-34.9512430531639,7.512868999999999
-8.2353955376358,-34.9820443509894,13.176365
-8.14489344097383,-34.9305301344734,44.93644
-8.0857480119659,-34.9821847737248,34.728099
-8.09340121618235,-34.9729704994483,30.142351
-7.850328550069031,-34.8438139294641,21.489137
-7.6029926822848,-34.8973735386985,14.789735
-7.631687137277,-34.81416074748,12.943389
-7.46659496505458,-34.9225647428803,17.747823
-7.28101086049516,-34.8076449693577,20.614326
-7.04890700926868,-34.9043174989721,54.300669
-7.072344458829969,-34.8527115632608,6.792778
-6.93484898098793,-34.8703268339576,7.21082
-6.77759118024033,-34.9236900399393,5.219937
-6.746716882861881,-34.9434835180943,8.323092
-6.59340414601593,-34.9686014366089,14.0
-3.26432947699018,-42.1318072155415,13.07581
-2.89303507876181,-42.3128655082799,36.874616
-4.38259096010707,-41.0641422332851,548.086653
-4.34014099984438,-40.9465863581042,575.112233
-4.46905648304377,-40.8855666470371,602.024658
-4.3819711558276,-40.8820284797392,621.901746
-4.50253023636688,-40.8173105914457,800.495657
-4.44520806271098,-40.8012698222311,820.52124
-4.38027949970077,-40.8293588512786,758.828101
-4.39608135807875,-40.8020163130005,834.6313309999999
-4.35405126954394,-40.8630064029135,665.39995
-4.30485092567584,-40.8189311544858,756.763049
-4.28222343581532,-40.8408048776354,698.691367
-4.27107502371228,-40.8254493595928,723.247167
-4.26615539251192,-40.778834119218,870.854227
-3.95622358004609,-41.0864664061697,613.454118
-4.02020547550886,-40.998691314467,764.075451
-3.983509072023001,-40.9419963325306,823.465904
-3.92178657484228,-40.9465761586479,843.016707
-4.17194243882278,-40.8757702755023,846.0003859999999
-4.11143094722494,-40.8689275328268,883.7039449999999
-4.16019809251189,-40.8091231158932,904.340594
-4.08421808040685,-40.8276245375518,361.595437
-3.92867043066958,-40.8125630575764,215.377513
-3.75070430506761,-41.1412012638111,617.072655
-3.57057551434934,-41.3244555884137,388.71859
-3.5128999995582,-41.2886801654656,553.310941
-3.35130531196602,-41.2649319759456,62.771517
-3.500515133595921,-41.1113475538392,166.910431
-3.43710361878979,-41.1458878957722,128.019131
-3.84421178649591,-41.0054851255796,787.132574
-3.88982684527488,-40.9718740478725,816.9321889999999
-3.83716178869413,-40.9711744982324,802.23164
-3.67337777920668,-41.0705165185644,523.990124
-3.81250847147194,-40.8755536527246,213.976372
-3.62075441130608,-40.9028748701906,139.224075
-3.60094969884293,-41.0293981064412,157.582063
-3.49446171892567,-41.0116475998598,129.306404
-3.33861028968963,-40.9870507677247,75.948521
-3.59826567843395,-40.8141889587538,102.0
-3.47533258395506,-40.8282304096412,88.603664
-4.45920851884055,-40.7317645083405,231.335535
-4.31638248148968,-40.7339699734136,643.371437
-4.23939126071924,-40.6853652680676,229.511943
-4.46038195513488,-40.5934067130547,191.163825
-4.34446031484198,-40.5602262813148,166.081102
-4.27054518962549,-40.5645532500152,168.911098
-4.25697358575535,-40.5425089028442,159.843812
-4.21506799264441,-40.5491079927233,166.005758
-4.36547174226023,-40.4742089149853,165.114925
-4.05914536790127,-40.619511974676,185.925417
-4.06454285130651,-40.5299425139002,141.016873
-4.51266702997379,-40.1698234756077,240.464107
-4.1047037357613,-40.4294421696994,111.906321
-4.06480102480557,-40.4029762200563,117.683298
-4.1930474846003,-40.3199712542859,150.878875
-4.07079343357828,-40.3155907189477,133.919352
-4.00636053305949,-40.4430707887919,95.314618
-3.91767616349331,-40.2949621369108,146.955
-3.99970762016322,-40.1904742039336,169.6985
-3.84060556755984,-40.7306327933944,228.170794
-3.86229217368229,-40.679353648196,166.248694
-3.83539590484794,-40.6681907753369,169.251818
-3.786379985687761,-40.6183243272797,152.958514
-3.74152516356262,-40.6896616907935,126.730366
-3.643863909287179,-40.6244910709773,99.99926399999998
-3.88832967837132,-40.6041249185732,121.897721
-3.77117555028166,-40.4974585906255,109.354569
-3.75447065260206,-40.5551488693797,131.989128
-3.66716431758063,-40.4842301587916,555.302112
-3.61711575637906,-40.4822110094088,639.981948
-3.36763681537193,-40.7322690593123,64.098679
-3.55175400848543,-40.591827358428,89.013279
-3.55846348625238,-40.5552934940401,744.019019
-3.50048920989,-40.6096487797597,71.843986
-3.51391551097449,-40.5672373640887,87.654233
-3.53584944307291,-40.4979575511488,724.959615
-3.579448922818901,-40.4937713994499,805.4580839999999
-3.49610506240067,-40.5102999813899,141.33647
-3.42714560378939,-40.5457550607435,134.543661
-3.4503635203993,-40.474083441577,137.254777
-3.77259445493034,-40.3985507940077,79.526269
-3.87332555757806,-40.3695024134317,111.583946
-3.6131235473442,-40.4474180597613,641.545051
-3.89101045552799,-40.2588275999502,114.974055
-3.67519976224594,-40.237054597022,77.728345
-3.59902368596977,-40.4239987903384,672.132099
-3.57249849103651,-40.345670097213,100.196804
-3.57891592555769,-40.2989992693494,60.158656
-3.41503446237283,-40.388620699681,97.96529599999998
-3.595620421975851,-40.2755248690062,58.908665
-3.54973551739887,-40.2494099491288,52.09259
-3.50551104951619,-40.2771575740648,55.703666
-3.53921133017116,-40.1687080956086,58.980285
-3.35246187917996,-40.254387403494,91.815583
-3.37956598352989,-40.1601431364163,36.864521
-3.34915796507293,-40.1718043367404,41.527411
-3.31751367822377,-40.1449084451208,30.483437
-3.25938832618085,-41.2501797644238,60.51383899999999
-3.26255007617803,-41.1345475009256,80.215349
-3.129729274902771,-41.173578857643,20.779588
-2.89473327933495,-41.2764681567728,6.955998
-2.93627418835174,-41.157284546013,16.227511
-3.19900707177581,-40.956268953661,71.384541
-3.22964873693416,-40.7901864897848,41.196595
-2.9388653905206,-41.0406863285706,19.365322
-3.04085047201871,-40.6847347820087,37.148605
-3.18792973586889,-40.4557794651337,53.19814099999999
-3.22030684641047,-40.4110102090178,49.425373
-3.22023448541018,-40.317858821196,79.855877
-2.85577697135002,-40.4085654335355,16.86646
-2.94335116382341,-40.2785600938447,23.765618
-2.818854037091,-40.2234453966539,7.760454
-4.4237985113952,-39.9042277330944,265.380687
-4.17548676892644,-40.0951001722113,182.258587
-4.08619979044632,-39.94535121782,208.843639
-4.38949243958201,-39.5177815732497,229.750301
-4.208758924175,-39.7329491482655,230.562372
-3.92291071722115,-39.7163620465617,178.699457
-3.8822028199978,-40.0195502708911,145.373678
-3.758885285205639,-40.0338672252276,119.908811
-3.71549994820957,-40.0175831377789,103.280436
-3.89360220119974,-39.8642977364655,174.117306
-3.61939952233283,-39.887929662389,85.0
-3.62393934657044,-39.8203648793866,103.353924
-3.49674172289452,-40.0488782752449,79.095831
-3.315360685583621,-40.0081370417574,57.096024
-3.54517172839847,-39.8481426388256,67.944661
-3.66345757351385,-39.6676500453219,591.453792
-3.82252319382068,-39.5133202005242,110.989868
-3.64362654197912,-39.5783898660614,480.7909419999999
-3.61971729509274,-39.5811973843627,540.243576
-3.73618509916974,-39.553039182306,178.865032
-3.69583074250273,-39.5175926757939,494.893513
-3.71775694090001,-39.5017851791126,279.563816
-3.61026104247858,-39.5713584824781,780.914245
-3.62966415933351,-39.5496653704572,271.548774
-3.666614702341481,-39.5206172889641,417.096387
-3.648264568916499,-39.5293161460374,437.307794
-3.5666460006218,-39.7646818951761,96.19869299999999
-3.5857125410606,-39.6573758386381,627.941334
-3.552482434341441,-39.587573365044,372.760073
-3.53235443452088,-39.5164453065725,122.047961
-3.510689480447859,-39.4935429083724,96.345607
-3.361248075913231,-39.6332066026216,76.109841
-3.31658490980256,-39.5195742277939,32.931611
-4.40305076380285,-39.4564760105785,242.027754
-4.44531414608556,-39.3874142084334,199.966943
-4.31039234140588,-39.4502822800202,204.784503
-4.23584794148711,-39.2771701080325,117.81752
-4.30766559777638,-39.1936947082037,164.61823
-3.96992075510798,-39.2435086260152,101.992612
-4.45410214408517,-39.0055922051228,242.868698
-4.29513687304501,-38.8555514021517,153.274182
-4.23279861437406,-38.8856962100069,673.749171
-4.09960172428431,-39.055256644604,138.285709
-3.97055659542909,-39.1337362412224,83.310087
-4.20977863350414,-38.9460829195131,828.039861
-4.15429338918168,-38.9393353537019,627.891732
-4.18175774649181,-38.9180701663776,708.545611
-4.17396454133452,-38.8519596107934,350.93617
-4.13600139269584,-38.912172904102,382.770105
-4.10846219683133,-38.9193850194828,700.899724
-4.0938785438331,-38.9231633370438,672.361138
-4.0720620599928,-38.8930471125398,123.890715
-4.02697182628329,-38.9746606285877,154.733778
-4.02291108113713,-38.9286557642952,102.305275
-4.02066553969994,-38.8872700639529,126.642728
-4.02159979203346,-38.8663205745881,122.269146
-3.93602881416986,-38.8764040524988,71.582225
-3.798161298025021,-39.4726138687903,96.867572
-3.78030089423304,-39.4371790444271,81.542905
-3.86748304524529,-39.3494455099933,61.135634
-3.85828616522206,-39.3390618062926,63.630687
-3.689662849974789,-39.4511602635026,100.077491
-3.73447307436817,-39.3650501129369,81.18215
-3.46798728133642,-39.4212594850928,70.772005
-3.55337426242009,-39.3989624987329,82.123975
-3.51051010489204,-39.4086813599895,82.286935
-3.36085871415214,-39.3600025007145,43.003582
-3.5266441012267,-39.1738669881128,34.274496
-3.398822800038781,-39.2913075340045,45.397242
-3.35959218402519,-39.2031016879916,30.482402
-3.76544670188291,-39.0752524524453,51.89446900000001
-3.67206158954143,-39.1150877754341,65.732007
-3.75033796117583,-38.9546654172627,36.023883
-3.66640509537898,-38.9808100880692,26.104857
-3.682825147492021,-38.9156310667065,31.68586
-3.55606221055334,-39.16981829922,18.470759
-3.49808745438275,-39.0216270842168,33.425096
-3.43855845929473,-39.1183195571389,9.450993
-3.40051323186723,-39.1193981762539,17.341605
-3.34709635760583,-39.1378578778348,33.569556
-3.53267022182287,-38.9507854773301,19.295353
-3.53983159807262,-38.8678133759029,29.793465
-3.4904916885367,-38.9230515352396,15.782618
-3.20075353013469,-39.9873847124548,78.875333
-3.041905724572271,-40.0531926477851,48.651042
-3.2753513173068,-39.9052955801404,31.172636
-2.89533723760303,-40.0118031234528,20.353701
-2.92996094034406,-39.8380110143312,17.252753
-3.2517314139551,-39.7968193116287,21.506356
-3.19019656740281,-39.7539906593241,15.312359
-3.15543356296945,-39.7553506847969,14.663214
-3.237566308715551,-39.7309728812757,55.148565
-3.27936404872271,-39.6592442361986,26.927523
-3.08953503219986,-39.687745992216,17.639996
-3.00898213281019,-39.6967861022676,11.364647
-3.03363834468509,-39.6582920647541,14.904767
-3.22771591538654,-39.631154773325,28.222717
-3.15711547816567,-39.6038664145128,32.6409
-3.10047428289574,-39.5818829715755,26.561269
-3.17382691885658,-39.4754621123923,30.632932
-3.21370404534996,-39.3725580216785,24.906157
-3.17782230374713,-39.3671007242294,8.455516
-3.14963924528214,-39.4533449893635,22.711647
-3.2210657111254,-39.2738542081409,5.752449
-4.51210709248597,-38.7844303107946,105.532064
-4.47092440942833,-38.7534263860149,90.771
-4.5153813112819,-38.7207797712864,80.390469
-4.39929348949536,-38.7527850897651,122.580323
-4.32479024625072,-38.8191899701975,128.188625
-4.28948281759329,-38.8268340754182,144.331757
-4.24394098856002,-38.8375300097131,595.829865
-4.28976511488879,-38.7821084289915,216.001875
-4.31121166335137,-38.7442793367565,182.345615
-4.51744000276241,-38.6143408822784,121.561516
-4.42861215222284,-38.6724452293987,72.741164
-4.40600386885606,-38.685335740189,74.077781
-4.46281918023324,-38.5455480492405,111.779075
-4.32381815422079,-38.6702930399608,116.164965
-4.2978035669931,-38.5716381996144,98.38042100000001
-4.35021716149947,-38.5434633453406,81.171827
-4.22446762550504,-38.5753507296425,97.780924
-4.28630990776839,-38.5346922224993,88.62612
-4.2532457664503,-38.5306065633618,81.597552
-4.19325238320152,-38.7852102465403,172.652608
-4.08391168659706,-38.7919300953028,122.316695
-4.13519375380363,-38.753105708697,105.823846
-4.06938794715189,-38.7573043018191,104.358615
-4.08424608766023,-38.7270259650304,101.889962
-4.07926758538,-38.6998908969455,97.568678
-4.01978331418854,-38.7525401357712,113.952454
-4.04842018555222,-38.712228648166,131.822155
-4.0166504359332,-38.7116384902239,147.977517
-4.00570408458807,-38.7303651966496,139.508639
-3.97132659936768,-38.7467720943377,143.026154
-3.97497491474793,-38.708083293427,137.924818
-4.15590101104745,-38.6772349467178,66.836178
-4.11903529660638,-38.6631482413678,64.399995
-4.18393309342377,-38.5860733561134,90.565976
-3.94563769797879,-38.6903901853121,75.827877
-3.930917094370761,-38.6124404995648,144.542317
-3.91902786340884,-38.6025500548288,59.914899
-4.43856568561362,-38.5092898489864,108.4064
-4.35574166100776,-38.4563294687037,78.612686
-4.3275259541744,-38.4805015862382,87.948973
-4.31451581755206,-38.3924448783579,72.984156
-4.496442968641,-38.3587965484774,48.616884
-4.45158758558625,-38.3411309291322,48.485591
-4.13202000158328,-38.5099406639449,83.029993
-4.10424399375919,-38.4465491119649,70.940371
-4.11362988237896,-38.3926900968282,58.380305
-4.04452206062919,-38.4946644232914,56.220838
-3.9513246757644,-38.4820574283917,41.723565
-4.14562117496701,-38.3278412452341,60.440147
-4.06364149402474,-38.3372062284633,42.704265
-4.09171579971807,-38.3048163390943,39.799067
-4.04764142745628,-38.3606517562458,37.686342
-4.05032111270551,-38.2994635070714,35.360583
-3.9787461189874,-38.3561420313184,30.41126
-3.95099251478756,-38.3454753524405,33.556806
-3.940150595822531,-38.2972309498512,10.221958
-4.03573192852212,-38.270717621165,34.879012
-3.87106887447373,-38.7549208369757,55.107112
-3.71242330733006,-38.8217106312881,32.982949
-3.8196032267173,-38.6688023194414,75.232395
-3.76749831478156,-38.6232867006762,34.832614
-3.88417907264926,-38.6084221884138,37.936205
-3.848446160841501,-38.582077017637,32.346726
-3.80470406438556,-38.5983423647565,23.661041
-3.77324351987592,-38.5556222655241,30.043379
-3.75325901987657,-38.5955890860122,22.453287
-3.80205598487498,-38.4810975924503,19.389835
-3.90747555650111,-38.4331274294907,34.646016
-4.51268137421992,-38.180256645018,121.000243
-4.35736177744219,-38.1164648169437,35.504491
-4.26263934709558,-38.0553066003991,31.087789
-4.37204624763373,-37.9231597918161,7.792331
-4.11534829622221,-38.1716907959148,23.578443
-4.044792761579,-38.2018584779294,7.982099999999999
-4.43138881064243,-37.8656491397348,25.220052
-4.38179190893877,-37.8677400988221,10.778919
-4.41556330384176,-37.8483620496263,19.681716
-4.47103769818096,-37.7976535487276,29.708606
-4.42898177603972,-37.7808523747684,27.005182
-4.40289246400765,-37.7875513525196,13.261216
-31.0834522923521,-55.9951668119729,334.229283
-29.53947553235661,-56.813506393567,64.974141
-29.1457652597112,-56.059815158227,97.51612799999998
-29.1470356187991,-56.0335420080394,108.085156
-31.5462439851159,-53.7218108046622,261.939413
-31.4770100959611,-53.6824931689875,211.58398
-30.8106018504987,-55.37705821892621,192.062421
-30.6578890732312,-55.23827755969381,133.404056
-30.5133124143566,-55.1289873430462,165.817506
-29.93522997114511,-54.9575903097974,109.782966
-28.9197506300431,-54.70513808336391,368.671495
-29.0170601524705,-54.4816611565099,346.452394
-30.6765056992254,-54.18685862667691,267.029915
-29.9348493004335,-53.1386518913766,31.825084
-29.0972047808396,-53.0444513779394,299.694934
-29.1076471140642,-53.0201978284341,361.168594
-29.0443161727955,-52.98783137829321,400.257461
-28.9838806887265,-52.98419468348121,509.924042
-28.2543443603659,-55.5133339720081,148.212601
-27.4074422228902,-54.33770114208969,134.861348
-28.3931008549466,-53.71280583679,461.795401
-28.1772028150566,-53.7560412611202,383.174211
-27.8281507250293,-53.90926923665211,427.135033
-27.6798208417978,-53.3094677109351,563.769424
-27.4927687274724,-54.1134234140796,379.079112
-27.2463435592277,-53.7572965067781,418.4525
-27.1816684734615,-53.7110549381288,184.62733
-25.2522295362264,-54.2907774765334,283.214284
-25.1269460142588,-54.3361068748181,234.136649
